groupid,url,title,review_id,sentence_id,text,label_Viktorija,label_Lucija,label_Ana,label_Katja,label_final_Goran,,,,,,,,,,,,,,,,
2,https://najdoktor.com/ana-dekovic/d14212,Ana Deković,18,4,a sta je to,Negative,Neutral,Neutral,Neutral,Neutral,,,,,,,,,,,,,,,,
2,https://najdoktor.com/ana-dekovic/d14212,Ana Deković,18,5,"sve bi bilo drukcije da sestra ode u mirovinu, jer je pregrintava",Negative,Negative,Negative,Negative,Negative,,,,,,,,,,,,,,,,
2,https://najdoktor.com/ana-dekovic/d14212,Ana Deković,19,1,Totalno mi pogrjesila težinu bebe,Neutral,Negative,Negative,Negative,Negative,,,,,,,,,,,,,,,,
2,https://najdoktor.com/ana-dekovic/d14212,Ana Deković,19,2,Mjesec i po prije termina mi je rekla da je preko 4500 kg,Neutral,Neutral,Neutral,Neutral,Neutral,,,,,,,,,,,,,,,,
2,https://najdoktor.com/ana-dekovic/d14212,Ana Deković,19,3,U bolnici je dr pogleda u knjizicu opipao rukom preko stomaka i reka da je ispod 3500,Neutral,Neutral,Neutral,Neutral,Neutral,,,,,,,,,,,,,,,,
2,https://najdoktor.com/ana-dekovic/d14212,Ana Deković,19,4,Rodila sam 10 dana iza termina i težina je bila 3350,Negative,Neutral,Neutral,Neutral,Neutral,,,,,,,,,,,,,,,,
2,https://najdoktor.com/ana-dekovic/d14212,Ana Deković,19,5,A čekanje užas,Negative,Negative,Negative,Negative,Negative,,,,,,,,,,,,,,,,
2,https://najdoktor.com/ana-dekovic/d14212,Ana Deković,19,6,Naruči te u 8 a nema šanse da prije podne dođeš na red,Neutral,Negative,Negative,Negative,Negative,,,,,,,,,,,,,,,,
2,https://najdoktor.com/ana-dekovic/d14212,Ana Deković,20,1,"Bila sam kod nje kao zamjene kad je moja bila na godišnjem, prije misec dana",Neutral,Neutral,Neutral,Neutral,Neutral,,,,,,,,,,,,,,,,
2,https://najdoktor.com/ana-dekovic/d14212,Ana Deković,20,2,"Tribala mi samo uputnica ali pokažem joj ja nalaze hormona iz svibnja (muški hormoni povišeni) i lipnja (muški hormoni normalni, AMH jaako nizak)",Mixed,Neutral,Neutral,Neutral,Neutral,,,,,,,,,,,,,,,,
2,https://najdoktor.com/ana-dekovic/d14212,Ana Deković,20,3,I ona ispali da zašto ja nisam dobila terapiju radi androgena,Neutral,Negative,Negative,Negative,Negative,,,,,,,,,,,,,,,,
2,https://najdoktor.com/ana-dekovic/d14212,Ana Deković,20,4,"Kažem: doktorice, vidite da su mi se sami popravili u roku od 28 dana",Mixed,Neutral,Neutral,Neutral,Neutral,,,,,,,,,,,,,,,,
2,https://najdoktor.com/ana-dekovic/d14212,Ana Deković,20,5,A ona meni: nema veze ja bi svakako dala terapiju :tup:,Sarcasm,Neutral,Sarcasm,Sarcasm,Sarcasm,,,,,,,,,,,,,,,,
2,https://najdoktor.com/ana-dekovic/d14212,Ana Deković,20,7,najbolje se kljukat tabletama,Negative,Sarcasm,Sarcasm,Sarcasm,Sarcasm,,,,,,,,,,,,,,,,
2,https://najdoktor.com/ana-dekovic/d14212,Ana Deković,20,8,"A za AMH mi je rekla da je povišen, a ja sama vidin da je po referentnim skroz nizak, al tila san njeno mišljenje jel se to može popravit, a ona meni totalno krivo čita nalaz",Negative,Negative,Negative,Negative,Negative,,,,,,,,,,,,,,,,
2,https://najdoktor.com/ana-dekovic/d14212,Ana Deković,21,1,Doktorica je dobra ali čekanje katastrofa moraš uzet slobodan dan za otić na pregled,Mixed,Mixed,Mixed,Mixed,Mixed,,,,,,,,,,,,,,,,
2,https://najdoktor.com/boran-uglesic/d20736#google_vignette,Boran Uglešić,1,1,Daleko najgori psihijatar s kojim sam imala iskustva,Negative,Negative,Negative,Negative,Negative,,,,,,,,,,,,,,,,
2,https://najdoktor.com/boran-uglesic/d20736#google_vignette,Boran Uglešić,1,2,"Mislila sam napisati samo jednu rečenicu, jer upravo on tako tretira svoje pacijente",Negative,Negative,Sarcasm,Sarcasm,Negative,,,,,,,,,,,,,,,,
2,https://najdoktor.com/boran-uglesic/d20736#google_vignette,Boran Uglešić,1,3,"Jedna kratka rečenica, tablete i doviđenja",Negative,Negative,Negative,Negative,Negative,,,,,,,,,,,,,,,,
2,https://najdoktor.com/boran-uglesic/d20736#google_vignette,Boran Uglešić,1,4,"Nažalost forma zahtijeva najmanje 100 znakova, pa je to razlog zašto sam potrošila više od jedne kraće rečenice na njega",Sarcasm,Neutral,Sarcasm,Sarcasm,Sarcasm,,,,,,,,,,,,,,,,
2,https://najdoktor.com/boran-uglesic/d20736#google_vignette,Boran Uglešić,2,1,"Nažalost, moje iskustvo s dr Uglešićem bilo je izrazito loše",Negative,Negative,Negative,Negative,Negative,,,,,,,,,,,,,,,,
2,https://najdoktor.com/boran-uglesic/d20736#google_vignette,Boran Uglešić,2,2,"Pokazao se kao nezainteresiran, nestručan i potpuno neempatičan",Negative,Negative,Negative,Negative,Negative,,,,,,,,,,,,,,,,
2,https://najdoktor.com/boran-uglesic/d20736#google_vignette,Boran Uglešić,2,3,"Lijekove propisuje bez razmišljanja, kao da su bomboni, a pri tome ne pokazuje ni najmanji trud da pacijenta zaista sasluša",Negative,Negative,Negative,Negative,Negative,,,,,,,,,,,,,,,,
2,https://najdoktor.com/boran-uglesic/d20736#google_vignette,Boran Uglešić,2,4,Njegov pristup djeluje više egoistično nego profesionalno – pun je sebe bez realnog pokrića,Negative,Negative,Negative,Negative,Negative,,,,,,,,,,,,,,,,
2,https://najdoktor.com/boran-uglesic/d20736#google_vignette,Boran Uglešić,2,5,Posebno je razočaravajuće što mu se pripisuje reputacija koja očito dolazi više iz obiteljskog nasljeđa nego iz stvarnih zasluga,Negative,Negative,Negative,Negative,Negative,,,,,,,,,,,,,,,,
2,https://najdoktor.com/boran-uglesic/d20736#google_vignette,Boran Uglešić,2,6,"Njegov rad u bolnici čini se kao sporedna obaveza, dok mu je primarna zarada u privatnoj poliklinici, gdje vam skupo naplati kratki pregled bez ikakve konkretne pomoći",Negative,Negative,Negative,Negative,Negative,,,,,,,,,,,,,,,,
2,https://najdoktor.com/boran-uglesic/d20736#google_vignette,Boran Uglešić,2,7,"Ne razumijem zbog čega je toliko razvikan, jer moje iskustvo nikako ne potvrđuje njegovu navodnu kvalitetu",Negative,Negative,Negative,Negative,Negative,,,,,,,,,,,,,,,,
2,https://najdoktor.com/boran-uglesic/d20736#google_vignette,Boran Uglešić,2,8,"Ne bih ga preporučio/la nikome tko traži stručnost, pažnju i stvarnu medicinsku pomoć",Negative,Negative,Negative,Negative,Negative,,,,,,,,,,,,,,,,
2,https://najdoktor.com/boran-uglesic/d20736#google_vignette,Boran Uglešić,3,1,"Maksimalan trud oko pacijenata , ljubaznost i profesionalnost",Positive,Positive,Positive,Positive,Positive,,,,,,,,,,,,,,,,
2,https://najdoktor.com/boran-uglesic/d20736#google_vignette,Boran Uglešić,3,2,Uljeva osjecaj sigurnosti,Positive,Positive,Positive,Positive,Positive,,,,,,,,,,,,,,,,
2,https://najdoktor.com/boran-uglesic/d20736#google_vignette,Boran Uglešić,3,3,Moje najiskrenije preporuke,Positive,Positive,Positive,Positive,Positive,,,,,,,,,,,,,,,,
2,https://najdoktor.com/boran-uglesic/d20736#google_vignette,Boran Uglešić,4,1,Bože sačuvaj,Negative,Negative,Negative,Negative,Negative,,,,,,,,,,,,,,,,
2,https://najdoktor.com/boran-uglesic/d20736#google_vignette,Boran Uglešić,4,2,Čestita mi je Usrks a bija je Božić,Negative,Neutral,Negative,Neutral,Neutral,,,,,,,,,,,,,,,,
2,https://najdoktor.com/boran-uglesic/d20736#google_vignette,Boran Uglešić,4,3,Prepisuje ljekove nakon 2 minute raygovora,Negative,Negative,Negative,Negative,Negative,,,,,,,,,,,,,,,,
2,https://najdoktor.com/boran-uglesic/d20736#google_vignette,Boran Uglešić,4,4,Kad terapija ne valja minja ih ko Scittelse,Negative,Negative,Sarcasm,Negative,Negative,,,,,,,,,,,,,,,,
2,https://najdoktor.com/boris-ivkic/d18149#google_vignette,Boris Ivkić,5,1,Doktor Ivkić Boris operirao je nos mojoj kćerki i izuzetno smo zadovoljni,Negative,Positive,Positive,Positive,Positive,,,,,,,,,,,,,,,,
2,https://najdoktor.com/boris-ivkic/d18149#google_vignette,Boris Ivkić,5,2,"Vrlo stručan, profesionalan i pristupačan, sve nam je jasno objasnio i ulijevao povjerenje od prvog susreta",Positive,Positive,Positive,Positive,Positive,,,,,,,,,,,,,,,,
2,https://najdoktor.com/boris-ivkic/d18149#google_vignette,Boris Ivkić,5,3,"Operacija je prošla odlično, a rezultat je prirodan i lijep nos",Positive,Positive,Positive,Positive,Positive,,,,,,,,,,,,,,,,
2,https://najdoktor.com/boris-ivkic/d18149#google_vignette,Boris Ivkić,5,4,Topla preporuka,Positive,Positive,Positive,Positive,Positive,,,,,,,,,,,,,,,,
2,https://najdoktor.com/boris-ivkic/d18149#google_vignette,Boris Ivkić,6,1,"Čuti da imaš karcinom, nikad nije ugodno, ali način na koji ti to netko kaže najviše utječe na smjer u kojem krećeš u borbu protiv te teške bolesti",Positive,Positive,Positive,Positive,Positive,,,,,,,,,,,,,,,,
2,https://najdoktor.com/boris-ivkic/d18149#google_vignette,Boris Ivkić,6,2,Doktor Ivkić je tako pristupio mojoj majci da je ona vrlo opušteno i spremno krenula korak po korak,Positive,Positive,Positive,Positive,Positive,,,,,,,,,,,,,,,,
2,https://najdoktor.com/boris-ivkic/d18149#google_vignette,Boris Ivkić,6,3,"Ne samo da je ona to dobro primila, nego je i sve nas tješila upravo riječima koje je čula od doktora",Positive,Positive,Positive,Positive,Positive,,,,,,,,,,,,,,,,
2,https://najdoktor.com/boris-ivkic/d18149#google_vignette,Boris Ivkić,6,4,Operacija je isto protekla bez problema i oporavak i svaka kontrola poslije,Positive,Positive,Positive,Positive,Positive,,,,,,,,,,,,,,,,
2,https://najdoktor.com/boris-ivkic/d18149#google_vignette,Boris Ivkić,6,5,Doktor Ivkić je bio njen heroj,Positive,Positive,Positive,Positive,Positive,,,,,,,,,,,,,,,,
2,https://najdoktor.com/boris-ivkic/d18149#google_vignette,Boris Ivkić,6,6,"I sada godinu dana nakon dijagnoze, 10 mjeseci nakon operacije, majka ne prestaje govoriti o super doktoru koji ju je operirao i koji joj je od prvog dana ulijeva toliko nade da je to sve prolazila bez straha i opušteno",Positive,Positive,Positive,Positive,Positive,,,,,,,,,,,,,,,,
2,https://najdoktor.com/boris-ivkic/d18149#google_vignette,Boris Ivkić,6,7,"Veliko hvala doktoru od nje, ali i od cijele obitelji",Positive,Positive,Positive,Positive,Positive,,,,,,,,,,,,,,,,
2,https://najdoktor.com/boris-ivkic/d18149#google_vignette,Boris Ivkić,7,1,Velika preporuka za dr. Borisa Ivkića,Positive,Positive,Positive,Positive,Positive,,,,,,,,,,,,,,,,
2,https://najdoktor.com/boris-ivkic/d18149#google_vignette,Boris Ivkić,7,2,Radila sam filere za usne i prezadovoljna sam,Positive,Positive,Positive,Positive,Positive,,,,,,,,,,,,,,,,
2,https://najdoktor.com/boris-ivkic/d18149#google_vignette,Boris Ivkić,7,3,"Doktor je topao i stručan, a rezultat je prirodan",Positive,Positive,Positive,Positive,Positive,,,,,,,,,,,,,,,,
2,https://najdoktor.com/boris-ivkic/d18149#google_vignette,Boris Ivkić,8,1,Velika hvala divnom strucnom liječniku,Positive,Positive,Positive,Positive,Positive,,,,,,,,,,,,,,,,
2,https://najdoktor.com/boris-ivkic/d18149#google_vignette,Boris Ivkić,8,2,"Strpljivo odgovarao na mojih milijun pitanja, strucan, jednostavan",Positive,Positive,Positive,Positive,Positive,,,,,,,,,,,,,,,,
2,https://najdoktor.com/boris-ivkic/d18149#google_vignette,Boris Ivkić,8,3,operacija stitne protekla bez ikakvih i najmanjih komplikacija,Positive,Positive,Positive,Positive,Positive,,,,,,,,,,,,,,,,
2,https://najdoktor.com/boris-ivkic/d18149#google_vignette,Boris Ivkić,8,4,Topla preporuka za ovog mladog lijecnika i vrhunskog strucnjaka,Positive,Positive,Positive,Positive,Positive,,,,,,,,,,,,,,,,
2,https://najdoktor.com/boris-ivkic/d18149#google_vignette,Boris Ivkić,9,1,"Izvrstan liječnik i osoba, vrstan stručnjak, sve lijepo objasni, jasno i razumljivo",Positive,Positive,Positive,Positive,Positive,,,,,,,,,,,,,,,,
2,https://najdoktor.com/boris-ivkic/d18149#google_vignette,Boris Ivkić,9,2,Uvijek nasmijan i ugodan,Positive,Positive,Positive,Positive,Positive,,,,,,,,,,,,,,,,
2,https://najdoktor.com/boris-ivkic/d18149#google_vignette,Boris Ivkić,9,3,Za preporučiti svima,Positive,Positive,Positive,Positive,Positive,,,,,,,,,,,,,,,,
2,https://najdoktor.com/boris-ivkic/d18149#google_vignette,Boris Ivkić,10,1,"Stručnost, širina općeg i specifičnog znanja, temeljitost, pristupačnost, briga- samo su dio doktor Ivkićevih kvaliteta, koje i pacijentu ali i cijeloj obitelji, daju osjećaj sigurnosti i povjerenja, u trenutku kada ga najviše trebamo",Positive,Positive,Positive,Positive,Positive,,,,,,,,,,,,,,,,
2,https://najdoktor.com/boris-ivkic/d18149#google_vignette,Boris Ivkić,10,2,Hvala Vam Od Srca i Više,Positive,Positive,Positive,Positive,Positive,,,,,,,,,,,,,,,,
2,https://najdoktor.com/boris-ivkic/d18149#google_vignette,Boris Ivkić,11,1,Najbolji doktor kojeg sam srela,Positive,Positive,Positive,Positive,Positive,,,,,,,,,,,,,,,,
2,https://najdoktor.com/boris-ivkic/d18149#google_vignette,Boris Ivkić,11,2,"Uljudan, predam svome radu te ono što je navažnije odlično odrađuje svoj posao",Positive,Positive,Positive,Positive,Positive,,,,,,,,,,,,,,,,
2,https://najdoktor.com/boris-ivkic/d18149#google_vignette,Boris Ivkić,11,3,U potpunosti sam zadovoljna sa svojom operacijom nosa koja je prošla bez bolova zbog doktorove učinkovitosti,Positive,Positive,Positive,Positive,Positive,,,,,,,,,,,,,,,,
2,https://najdoktor.com/boris-ivkic/d18149#google_vignette,Boris Ivkić,11,4,Zahvalna sam mu na svemu,Positive,Positive,Positive,Positive,Positive,,,,,,,,,,,,,,,,
2,https://najdoktor.com/boris-ivkic/d18149#google_vignette,Boris Ivkić,12,1,Uistinu sam neizmjerno zahvalna doktoru Borisu Ivkiću na predivno odrađenoj operaciji devijacije nosa,Positive,Positive,Positive,Positive,Positive,,,,,,,,,,,,,,,,
2,https://najdoktor.com/boris-ivkic/d18149#google_vignette,Boris Ivkić,12,2,Doktor je u potpunosti predan svom radu i voli svoj posao,Positive,Positive,Positive,Positive,Positive,,,,,,,,,,,,,,,,
2,https://najdoktor.com/boris-ivkic/d18149#google_vignette,Boris Ivkić,12,3,"Stručan, ljubazan, smiren te otvoren za sva pitanja i informacije vezanih uz zahvat",Positive,Positive,Positive,Positive,Positive,,,,,,,,,,,,,,,,
2,https://najdoktor.com/boris-ivkic/d18149#google_vignette,Boris Ivkić,12,4,"Oduševljena sam konačnim rezultatom, najiskrenije pohvale i preporuke od srca",Positive,Positive,Positive,Positive,Positive,,,,,,,,,,,,,,,,
2,https://najdoktor.com/boris-ivkic/d18149#google_vignette,Boris Ivkić,12,5,"Također, sve pohvale sestrama i cijelom osoblju odjela ORL KBC Sestre Milosrdnice koji su uvijek bili na raspolaganju i odlično radili svoj posao",Positive,Positive,Positive,Positive,Positive,,,,,,,,,,,,,,,,
2,https://najdoktor.com/boris-ivkic/d18149#google_vignette,Boris Ivkić,13,1,"Izrazito ljubazan, pristupačan, susretljiv…ulijeva osjećaj povjerenja i sigurnosti, sretna sam i zahvalna što me upravo dr Boris Ivkić vodio kroz proces rinoplastike, njegova stručnost i pažljiv pristup čine ga zbilja najboljim doktorom",Positive,Positive,Positive,Positive,Positive,,,,,,,,,,,,,,,,
2,https://najdoktor.com/boris-ivkic/d18149#google_vignette,Boris Ivkić,14,1,"S dr Borisom sam se susreo u KBCSM,nakon već određenih informacija da ću se morat operirati",Positive,Neutral,Neutral,Positive,Neutral,,,,,,,,,,,,,,,,
2,https://najdoktor.com/boris-ivkic/d18149#google_vignette,Boris Ivkić,14,2,Također pohvalio bi i Unimedic konzultacije kod Mirka Ivkica te usluge,Positive,Positive,Positive,Positive,Positive,,,,,,,,,,,,,,,,
2,https://najdoktor.com/boris-ivkic/d18149#google_vignette,Boris Ivkić,14,3,"Od prvog susreta s dr Borisom koji je ulijevao pouzdanje,stupanj eticnosti,ljubaznosti i pristupa pacijentu mi je pružio uvid o kakvom se strucnjaku radi te sigurnost za korak u operativni zahvat",Positive,Positive,Positive,Positive,Positive,,,,,,,,,,,,,,,,
2,https://najdoktor.com/boris-ivkic/d18149#google_vignette,Boris Ivkić,14,4,"Hvala još jednom na jednostavnom,a dobro napravljenom poslu - operaciji i pristupu koji bez puno vremena je pružio koristan učinak koji sam dugo čekao a to je funkcionalnost nosa i detalja vezane za istu",Positive,Positive,Positive,Positive,Positive,,,,,,,,,,,,,,,,
2,https://najdoktor.com/boris-ivkic/d18149#google_vignette,Boris Ivkić,14,5,Srdačan pozdrav,Neutral,Neutral,Positive,Positive,Neutral,,,,,,,,,,,,,,,,
2,https://najdoktor.com/boris-ivkic/d18149#google_vignette,Boris Ivkić,14,6,Vinko Komazin,Neutral,Neutral,Neutral,Neutral,Neutral,,,,,,,,,,,,,,,,
2,https://najdoktor.com/boris-ivkic/d18149#google_vignette,Boris Ivkić,15,1,"Profesionalan , pun empatije , smiren i susretljiv doktor maksimalno posvećen svom poslu",Positive,Positive,Positive,Positive,Positive,,,,,,,,,,,,,,,,
2,https://najdoktor.com/boris-ivkic/d18149#google_vignette,Boris Ivkić,15,2,Sve pohvale i preporuke za Dr Borisa Ivkić,Positive,Positive,Positive,Positive,Positive,,,,,,,,,,,,,,,,
2,https://najdoktor.com/boris-ivkic/d18149#google_vignette,Boris Ivkić,15,3,Anica Bujan,Positive,Neutral,Neutral,Neutral,Neutral,,,,,,,,,,,,,,,,
2,https://najdoktor.com/boris-ivkic/d18149#google_vignette,Boris Ivkić,16,1,Zahvaljujuci njemu moj sin je danas dobro doktor ga je operirao svaka mu čast ljubazan doktor zna sa djecom zahvalna sam mu jako,Positive,Positive,Positive,Positive,Positive,,,,,,,,,,,,,,,,
2,https://najdoktor.com/boris-ivkic/d18149#google_vignette,Boris Ivkić,17,1,"Uz to što je najbolji doktor na svijetu, prije svega je čovjek, uvijek nasmijan i opušten, opravdano ulijeva sigurnost i povjerenje u najbolji mogući ishod",Positive,Positive,Positive,Positive,Positive,,,,,,,,,,,,,,,,
2,https://najdoktor.com/boris-ivkic/d18149#google_vignette,Boris Ivkić,17,2,"Svaka pohvala za doktora Ivkića, naše iskustvo ne bi bilo isto da nije bilo njega",Positive,Positive,Positive,Positive,Positive,,,,,,,,,,,,,,,,
2,https://najdoktor.com/boris-ivkic/d18149#google_vignette,Boris Ivkić,18,1,Dovela sam majku kod dr Ivkića na jedan manji zahvat,Positive,Neutral,Neutral,Positive,Neutral,,,,,,,,,,,,,,,,
2,https://najdoktor.com/boris-ivkic/d18149#google_vignette,Boris Ivkić,18,2,"Ona je i sama liječnica, u penziji",Positive,Neutral,Neutral,Neutral,Neutral,,,,,,,,,,,,,,,,
2,https://najdoktor.com/boris-ivkic/d18149#google_vignette,Boris Ivkić,18,3,"I ona i ja jako smo zadovoljne samim stručnim radom doktora, ali i izuzetno ljubaznim pristupom koji je jako važan u trenucima kada smo najosjetljiviji",Positive,Positive,Positive,Positive,Positive,,,,,,,,,,,,,,,,
2,https://najdoktor.com/boris-ivkic/d18149#google_vignette,Boris Ivkić,18,4,Sve preporuke,Positive,Positive,Positive,Positive,Positive,,,,,,,,,,,,,,,,
2,https://najdoktor.com/boris-ivkic/d18149#google_vignette,Boris Ivkić,18,5,"Također pohvala osoblju Unimedic centra na pažnji, pomoći i ljubaznosti",Positive,Positive,Positive,Positive,Positive,,,,,,,,,,,,,,,,
2,https://najdoktor.com/boris-ivkic/d18149#google_vignette,Boris Ivkić,19,1,"Jednom rjecju prekrasan doktor,divan,strucan",Positive,Positive,Positive,Positive,Positive,,,,,,,,,,,,,,,,
2,https://najdoktor.com/boris-ivkic/d18149#google_vignette,Boris Ivkić,19,2,"Takvog doktora jos nisam imala prilike upoznati,pomogao je i vise nego sto je trebao",Positive,Positive,Positive,Positive,Positive,,,,,,,,,,,,,,,,
2,https://najdoktor.com/boris-ivkic/d18149#google_vignette,Boris Ivkić,19,3,Hvala mu od srca,Positive,Positive,Positive,Positive,Positive,,,,,,,,,,,,,,,,
2,https://najdoktor.com/boris-ivkic/d18149#google_vignette,Boris Ivkić,20,1,"Pristupa sa velikom dozom predanosti, profesionalnosti i ljudskosti",Positive,Positive,Positive,Positive,Positive,,,,,,,,,,,,,,,,
2,https://najdoktor.com/boris-ivkic/d18149#google_vignette,Boris Ivkić,20,2,"Sjajan dijagnostičar, vrlo ljubazan i drag",Positive,Positive,Positive,Positive,Positive,,,,,,,,,,,,,,,,
2,https://najdoktor.com/boris-ivkic/d18149#google_vignette,Boris Ivkić,20,3,"Uporan je, kad dođe do problema dati će sve da ga riješi",Positive,Positive,Positive,Positive,Positive,,,,,,,,,,,,,,,,
2,https://najdoktor.com/boris-ivkic/d18149#google_vignette,Boris Ivkić,20,4,Nikad nikakvih problema,Positive,Positive,Positive,Positive,Positive,,,,,,,,,,,,,,,,
2,https://najdoktor.com/boris-ivkic/d18149#google_vignette,Boris Ivkić,20,5,"Bravo doktore, ne dajte se",Positive,Positive,Positive,Positive,Positive,,,,,,,,,,,,,,,,
2,https://najdoktor.com/boris-ivkic/d18149#google_vignette,Boris Ivkić,21,1,Pohvala dr Ivkiću na vrhunskom pristupu i profesionalnosti,Positive,Positive,Positive,Positive,Positive,,,,,,,,,,,,,,,,
